ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Category	Part
GO:0043531	ADP binding	16/246	409/33985	6.102634050959757e-8	1.2896899961028287e-5	1.207679159558352e-5	Glyma.03G053602/Glyma.03G054100/Glyma.06G264100/Glyma.06G264150/Glyma.06G264200/Glyma.06G265200/Glyma.12G132200/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G136900/Glyma.16G137300/Glyma.16G213800/Glyma.16G214700/Glyma.16G215300/Glyma.18G087000	16	GO	Petiole
GO:0016101	diterpenoid metabolic process	7/246	102/33985	9.83986360590861e-6	0.0015596183815365147	0.00146044291414012	Glyma.04G211100/Glyma.06G155000/Glyma.10G239400/Glyma.12G140600/Glyma.13G288000/Glyma.13G321100/Glyma.20G155100	7	GO	Petiole
GO:0016102	diterpenoid biosynthetic process	6/246	79/33985	2.4187607053141896e-5	0.0030669885743383925	0.0028719600795730593	Glyma.04G211100/Glyma.06G155000/Glyma.10G239400/Glyma.12G140600/Glyma.13G321100/Glyma.20G155100	6	GO	Petiole
GO:0008083	growth factor activity	4/246	30/33985	6.331609471793162e-5	0.004118483931792011	0.003856591295916809	Glyma.05G186300/Glyma.05G186400/Glyma.06G148100/Glyma.08G144800	4	GO	Petiole
GO:0030545	signaling receptor regulator activity	4/246	30/33985	6.331609471793162e-5	0.004118483931792011	0.003856591295916809	Glyma.05G186300/Glyma.05G186400/Glyma.06G148100/Glyma.08G144800	4	GO	Petiole
GO:0030546	signaling receptor activator activity	4/246	30/33985	6.331609471793162e-5	0.004118483931792011	0.003856591295916809	Glyma.05G186300/Glyma.05G186400/Glyma.06G148100/Glyma.08G144800	4	GO	Petiole
GO:0048018	receptor ligand activity	4/246	30/33985	6.331609471793162e-5	0.004118483931792011	0.003856591295916809	Glyma.05G186300/Glyma.05G186400/Glyma.06G148100/Glyma.08G144800	4	GO	Petiole
GO:0009734	auxin-activated signaling pathway	9/246	238/33985	6.496031438157745e-5	0.004118483931792011	0.003856591295916809	Glyma.03G183100/Glyma.09G219000/Glyma.10G056200/Glyma.10G056300/Glyma.12G022900/Glyma.12G023000/Glyma.12G033900/Glyma.13G143000/Glyma.19G183800	9	GO	Petiole
IPR003676	Small auxin-up RNA	66/293	192/37487	4.224255623742333e-91	1.0560639059355833e-88	8.53744294482661e-89	Glyma.03G183100/Glyma.04G006600/Glyma.06G006400/Glyma.06G006500/Glyma.06G006700/Glyma.06G279500/Glyma.06G279600/Glyma.06G280200/Glyma.06G280300/Glyma.06G280600/Glyma.06G280800/Glyma.06G281100/Glyma.06G281200/Glyma.06G281300/Glyma.06G281700/Glyma.06G282000/Glyma.06G282100/Glyma.06G282400/Glyma.06G282800/Glyma.06G282900/Glyma.08G155300/Glyma.08G155400/Glyma.08G155500/Glyma.08G155600/Glyma.08G155667/Glyma.08G155733/Glyma.09G219000/Glyma.09G219100/Glyma.09G220000/Glyma.09G220300/Glyma.09G220400/Glyma.09G220600/Glyma.09G221000/Glyma.09G221200/Glyma.09G221300/Glyma.09G221400/Glyma.09G221700/Glyma.10G056200/Glyma.10G056300/Glyma.12G022900/Glyma.12G023000/Glyma.12G033900/Glyma.12G034000/Glyma.12G034300/Glyma.12G034400/Glyma.12G034500/Glyma.12G034600/Glyma.12G034800/Glyma.12G034900/Glyma.12G035000/Glyma.12G035200/Glyma.12G035400/Glyma.12G123800/Glyma.12G124100/Glyma.12G124200/Glyma.12G124400/Glyma.12G124900/Glyma.12G125000/Glyma.12G125300/Glyma.12G125800/Glyma.12G125900/Glyma.12G126500/Glyma.12G127000/Glyma.12G127100/Glyma.13G143000/Glyma.19G183800	66	InterPro	Petiole
IPR001471	AP2/ERF domain	18/293	283/37487	1.3385072308545973e-11	1.115422692378831e-9	9.017311871020446e-10	Glyma.01G231200/Glyma.02G132500/Glyma.03G111700/Glyma.03G191800/Glyma.03G258200/Glyma.04G057700/Glyma.05G049800/Glyma.06G058400/Glyma.10G239300/Glyma.10G239400/Glyma.11G014200/Glyma.12G110400/Glyma.14G147500/Glyma.16G199000/Glyma.17G131800/Glyma.17G131900/Glyma.19G192400/Glyma.20G155100	18	InterPro	Petiole
IPR036955	AP2/ERF domain superfamily	18/293	283/37487	1.3385072308545973e-11	1.115422692378831e-9	9.017311871020446e-10	Glyma.01G231200/Glyma.02G132500/Glyma.03G111700/Glyma.03G191800/Glyma.03G258200/Glyma.04G057700/Glyma.05G049800/Glyma.06G058400/Glyma.10G239300/Glyma.10G239400/Glyma.11G014200/Glyma.12G110400/Glyma.14G147500/Glyma.16G199000/Glyma.17G131800/Glyma.17G131900/Glyma.19G192400/Glyma.20G155100	18	InterPro	Petiole
IPR016177	DNA-binding domain superfamily	18/293	306/37487	4.853582045690664e-11	3.033488778556665e-9	2.452336191506862e-9	Glyma.01G231200/Glyma.02G132500/Glyma.03G111700/Glyma.03G191800/Glyma.03G258200/Glyma.04G057700/Glyma.05G049800/Glyma.06G058400/Glyma.10G239300/Glyma.10G239400/Glyma.11G014200/Glyma.12G110400/Glyma.14G147500/Glyma.16G199000/Glyma.17G131800/Glyma.17G131900/Glyma.19G192400/Glyma.20G155100	18	InterPro	Petiole
IPR045003	Fasciclin-like arabinogalactan protein, group A	8/293	38/37487	5.051413801612505e-10	2.5257069008062524e-8	2.0418346313886342e-08	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.12G069700/Glyma.12G069800/Glyma.13G226000/Glyma.15G086000	8	InterPro	Petiole
IPR000782	FAS1 domain	8/293	60/37487	2.2774253071628237e-8	9.298317268579495e-7	7.516955433967424e-7	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.12G069700/Glyma.12G069800/Glyma.13G226000/Glyma.15G086000	8	InterPro	Petiole
IPR036378	FAS1 domain superfamily	8/293	61/37487	2.6035288352022585e-8	9.298317268579495e-7	7.516955433967424e-7	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.12G069700/Glyma.12G069800/Glyma.13G226000/Glyma.15G086000	8	InterPro	Petiole
IPR044974	Disease resistance protein, plants	13/293	307/37487	1.076470620423617e-6	3.363970688823803e-5	2.719504725280717e-5	Glyma.03G053602/Glyma.03G054100/Glyma.06G264150/Glyma.06G264200/Glyma.12G132200/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G136900/Glyma.16G137300/Glyma.16G213800/Glyma.16G215300/Glyma.18G087000	13	InterPro	Petiole
IPR039337	Protein GOLVEN 2	4/293	12/37487	1.7227199435580868e-6	4.785333176550241e-5	3.868564083779564e-5	Glyma.05G186300/Glyma.05G186400/Glyma.06G148100/Glyma.08G144800	4	InterPro	Petiole
IPR000157	Toll/interleukin-1 receptor homology (TIR) domain	9/293	143/37487	2.0566173609155607e-6	5.1415434022889014e-5	4.156531929429344e-5	Glyma.03G054100/Glyma.06G264100/Glyma.06G265200/Glyma.12G132200/Glyma.16G135500/Glyma.16G136000/Glyma.16G137300/Glyma.16G213800/Glyma.16G214700	9	InterPro	Petiole
IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily	9/293	148/37487	2.7325713267899004e-6	6.210389379067955e-5	5.020609519078095e-5	Glyma.03G054100/Glyma.06G264100/Glyma.06G265200/Glyma.12G132200/Glyma.16G135500/Glyma.16G136000/Glyma.16G137300/Glyma.16G213800/Glyma.16G214700	9	InterPro	Petiole
IPR002182	NB-ARC	10/293	304/37487	1.557987446481783e-4	0.0032458071801703815	0.002623978857232477	Glyma.03G054100/Glyma.06G264150/Glyma.12G132200/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G136900/Glyma.16G137300/Glyma.16G213800/Glyma.18G087000	10	InterPro	Petiole
IPR006780	YABBY protein	3/293	16/37487	2.4543816675719866e-4	0.004719964745330743	0.0038157188678042226	Glyma.01G029300/Glyma.04G094800/Glyma.06G096500	3	InterPro	Petiole
IPR042197	Apoptotic protease-activating factors, helical domain	9/293	280/37487	3.908453565857338e-4	0.006979381367602389	0.005642278831914352	Glyma.03G054100/Glyma.06G264150/Glyma.12G132200/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G137300/Glyma.16G213800/Glyma.18G087000	9	InterPro	Petiole
15.5.7.2	RNA biosynthesis.transcriptional regulation.AP2/ERF  transcription factor superfamily.transcription factor (DREB)	15/346	94/44548	8.901477058388858e-16	6.498078252623866e-14	4.872387442486532e-14	Glyma.01G231200/Glyma.03G191800/Glyma.03G258200/Glyma.04G057700/Glyma.05G049800/Glyma.06G058400/Glyma.10G239300/Glyma.10G239400/Glyma.11G014200/Glyma.12G110400/Glyma.16G199000/Glyma.17G131800/Glyma.17G131900/Glyma.19G192400/Glyma.20G155100	15	MapMan	Petiole
21.4.1.1.3	Cell wall organisation.cell wall proteins.hydroxyproline-rich glycoprotein activities.arabinogalactan-protein activities.Fasciclin-type arabinogalactan protein (FLA)	8/346	57/44548	1.4493353521702843e-8	5.290074035421538e-7	3.9666020164660414e-7	Glyma.08G119500/Glyma.11G156304/Glyma.12G068900/Glyma.12G069500/Glyma.12G069700/Glyma.12G069800/Glyma.13G226000/Glyma.15G086000	8	MapMan	Petiole
11.10.1.8.1	Phytohormone action.signalling peptides.NCRP (non-cysteine-rich-peptide) category.GLV/RGF/CLEL-peptide activity.RGF-precursor polypeptide	5/346	19/44548	2.9198747612882324e-7	7.1050285858013656e-6	5.327490792525897e-6	Glyma.05G186300/Glyma.05G186400/Glyma.06G148100/Glyma.08G144800/Glyma.11G031700	5	MapMan	Petiole
26.9.2.1.1	External stimuli response.pathogen.effector-triggered immunity (ETI) network.TNL-mediated effector-triggered immunity.effector receptor (NLR)	7/346	125/44548	5.841378675876267e-5	0.0010660516083474188	7.99346555646226e-4	Glyma.03G054100/Glyma.06G264100/Glyma.12G132200/Glyma.16G135500/Glyma.16G136000/Glyma.16G137300/Glyma.16G213800	7	MapMan	Petiole
15.5.1.4	RNA biosynthesis.transcriptional regulation.C2C2 transcription factor superfamily.transcription factor (YABBY)	3/346	16/44548	2.4130139205294515e-4	0.003523000323972999	0.0026416152393164516	Glyma.01G029300/Glyma.04G094800/Glyma.06G096500	3	MapMan	Petiole
GO:0045944	positive regulation of transcription by RNA polymerase II	15/133	139/33985	1.1131539552881551e-17	4.535838295976993e-15	3.888149194419541e-15	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	GO	Pod
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	15/133	144/33985	1.9138558210873388e-17	4.535838295976993e-15	3.888149194419541e-15	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	GO	Pod
GO:0006357	regulation of transcription by RNA polymerase II	15/133	326/33985	3.4038642393182585e-12	5.378105498122848e-10	4.610145952199467e-10	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	GO	Pod
GO:0006366	transcription by RNA polymerase II	15/133	392/33985	4.605364354465679e-11	5.45735676004183e-9	4.678080633746716e-9	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	GO	Pod
GO:0043531	ADP binding	11/133	409/33985	6.809346700260464e-7	6.45526067184692e-5	5.533490160632714e-5	Glyma.03G047900/Glyma.03G048301/Glyma.14G204500/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G136900/Glyma.16G137300/Glyma.18G226300/Glyma.18G226500/Glyma.18G287000	11	GO	Pod
GO:0009835	fruit ripening	4/133	29/33985	4.934768243890637e-6	3.8984669126736036e-4	3.341790424810151e-4	Glyma.02G287700/Glyma.08G250700/Glyma.14G027251/Glyma.18G273500	4	GO	Pod
GO:0046487	glyoxylate metabolic process	3/133	10/33985	6.89166366460314e-6	4.666640824316983e-4	4.0002739466718984e-4	Glyma.05G045851/Glyma.06G303200/Glyma.17G128000	3	GO	Pod
IPR002487	Transcription factor, K-box	15/150	84/37487	6.1549550048924775e-21	1.058652260841506e-18	8.616937006849469e-19	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	InterPro	Pod
IPR033896	MADS MEF2-like	15/150	94/37487	3.7340504967163624e-20	3.2112834271760717e-18	2.613835347701454e-18	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	InterPro	Pod
IPR002100	Transcription factor, MADS-box	15/150	111/37487	5.155946309275557e-19	2.5512450457485772e-17	2.0765948046790748e-17	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	InterPro	Pod
IPR036879	Transcription factor, MADS-box superfamily	15/150	112/37487	5.933128013368784e-19	2.5512450457485772e-17	2.0765948046790748e-17	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	InterPro	Pod
IPR035810	Phosphatidylethanolamine-binding protein, eukaryotic	4/150	10/37487	5.0756584488693424e-8	1.7460265064110538e-6	1.421184365683416e-6	Glyma.02G069200/Glyma.16G044100/Glyma.16G150700/Glyma.16G196300	4	InterPro	Pod
IPR008914	Phosphatidylethanolamine-binding protein	4/150	11/37487	7.951196895888789e-8	2.279343110154786e-6	1.8552792757073845e-6	Glyma.02G069200/Glyma.16G044100/Glyma.16G150700/Glyma.16G196300	4	InterPro	Pod
IPR036610	PEBP-like superfamily	4/150	12/37487	1.1889658686433374e-7	2.9214589915236293e-6	2.3779317372866753e-6	Glyma.02G069200/Glyma.16G044100/Glyma.16G150700/Glyma.16G196300	4	InterPro	Pod
IPR002182	NB-ARC	9/150	304/37487	4.116055303410602e-6	8.5164933063045e-5	6.93202943536413e-5	Glyma.03G047900/Glyma.14G204500/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G136900/Glyma.16G137300/Glyma.18G226500/Glyma.18G287000	9	InterPro	Pod
IPR044974	Disease resistance protein, plants	9/150	307/37487	4.456304637019797e-6	8.5164933063045e-5	6.93202943536413e-5	Glyma.03G047900/Glyma.03G048301/Glyma.14G204500/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G136900/Glyma.16G137300/Glyma.18G287000	9	InterPro	Pod
IPR027923	Hydrophobic seed protein domain	4/150	36/37487	1.3129731406909865e-5	2.2583138019884966e-4	1.8381623969673813e-4	Glyma.15G119500/Glyma.15G119700/Glyma.15G119800/Glyma.15G119851	4	InterPro	Pod
IPR042197	Apoptotic protease-activating factors, helical domain	8/150	280/37487	1.8454248125440512e-5	2.8855733432506985e-4	2.3487224886924293e-4	Glyma.03G047900/Glyma.14G204500/Glyma.14G205000/Glyma.16G135500/Glyma.16G136000/Glyma.16G137300/Glyma.18G226500/Glyma.18G287000	8	InterPro	Pod
IPR036570	HORMA domain superfamily	2/150	10/37487	7.007983678918879e-4	0.009756028689769535	0.007940953584696136	Glyma.11G250351/Glyma.11G250400	2	InterPro	Pod
IPR002123	Phospholipid/glycerol acyltransferase	3/150	44/37487	7.373742614360696e-4	0.009756028689769535	0.007940953584696136	Glyma.02G249300/Glyma.14G067200/Glyma.19G218100	3	InterPro	Pod
15.5.14	RNA biosynthesis.transcriptional regulation.transcription factor (MADS/AGL)	15/196	113/44548	3.2282299121765718e-18	1.3235742639923943e-16	1.0194410248978647e-16	Glyma.01G064100/Glyma.02G121500/Glyma.02G287700/Glyma.04G159300/Glyma.05G018900/Glyma.05G163200/Glyma.06G205800/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.13G052100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	15	MapMan	Pod
27.8.1	Multi-process regulation.PEB protein-dependent signalling.regulatory protein (PEBP)	4/196	10/44548	7.475092457800253e-8	1.532393953849052e-6	1.1802777564947769e-6	Glyma.02G069200/Glyma.16G044100/Glyma.16G150700/Glyma.16G196300	4	MapMan	Pod
GO:0009408	response to heat	19/118	486/33985	7.0712721530497984e-15	2.849722677679069e-12	2.3372415326922493e-12	Glyma.02G252800/Glyma.02G264700/Glyma.04G229800/Glyma.07G156200/Glyma.07G200000/Glyma.07G200300/Glyma.07G200500/Glyma.07G200700/Glyma.08G068700/Glyma.08G172800/Glyma.08G212000/Glyma.10G099800/Glyma.10G176400/Glyma.13G071400/Glyma.14G063700/Glyma.14G100000/Glyma.16G012000/Glyma.16G030000/Glyma.20G213900	19	GO	Radicle
GO:0012511	monolayer-surrounded lipid storage body	5/118	23/33985	1.4828885820122305e-8	2.9880204927546443e-6	2.450668498693897e-6	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Radicle
GO:0019915	lipid storage	5/118	30/33985	6.159462133312668e-8	8.27421079908335e-6	6.786214420562028e-6	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Radicle
GO:0010431	seed maturation	7/118	153/33985	1.1334096200188573e-6	1.1419101921689987e-4	9.365542649629506e-5	Glyma.01G119600/Glyma.03G056000/Glyma.03G163533/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.20G201000	7	GO	Radicle
GO:0005811	lipid droplet	5/118	64/33985	2.999431780050297e-6	2.4175420147205391e-4	1.9827822714437755e-4	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Radicle
GO:0009845	seed germination	9/118	378/33985	7.29475086907231e-6	4.899641000393569e-4	4.0185118822608863e-4	Glyma.03G163533/Glyma.05G004300/Glyma.07G100800/Glyma.10G027600/Glyma.10G037100/Glyma.10G247500/Glyma.19G004800/Glyma.20G147600/Glyma.20G196600	9	GO	Radicle
GO:0048609	multicellular organismal reproductive process	9/118	396/33985	1.057288608237388e-5	6.08696155885239e-4	4.992310120098344e-4	Glyma.01G119600/Glyma.03G056000/Glyma.03G163533/Glyma.05G212900/Glyma.08G172800/Glyma.09G081600/Glyma.10G037100/Glyma.10G189900/Glyma.20G201000	9	GO	Radicle
GO:0032504	multicellular organism reproduction	9/118	412/33985	1.447174200853487e-5	6.674909655583936e-4	5.474524309398866e-4	Glyma.01G119600/Glyma.03G056000/Glyma.03G163533/Glyma.05G212900/Glyma.08G172800/Glyma.09G081600/Glyma.10G037100/Glyma.10G189900/Glyma.20G201000	9	GO	Radicle
GO:0051235	maintenance of location	5/118	92/33985	1.7905313804792412e-5	6.674909655583936e-4	5.474524309398866e-4	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Radicle
GO:0010344	seed oilbody biogenesis	3/118	15/33985	1.8008610396484972e-5	6.674909655583936e-4	5.474524309398866e-4	Glyma.05G004300/Glyma.19G004800/Glyma.20G196600	3	GO	Radicle
GO:0010104	regulation of ethylene-activated signaling pathway	5/118	94/33985	1.987566150546085e-5	6.674909655583936e-4	5.474524309398866e-4	Glyma.04G217400/Glyma.05G180300/Glyma.06G148400/Glyma.08G137800/Glyma.18G018400	5	GO	Radicle
GO:0070297	regulation of phosphorelay signal transduction system	5/118	94/33985	1.987566150546085e-5	6.674909655583936e-4	5.474524309398866e-4	Glyma.04G217400/Glyma.05G180300/Glyma.06G148400/Glyma.08G137800/Glyma.18G018400	5	GO	Radicle
GO:0090351	seedling development	9/118	443/33985	2.5582335868969467e-5	7.930524119380535e-4	6.504334787737988e-4	Glyma.03G163533/Glyma.05G004300/Glyma.07G100800/Glyma.10G027600/Glyma.10G037100/Glyma.10G247500/Glyma.19G004800/Glyma.20G147600/Glyma.20G196600	9	GO	Radicle
GO:0010286	heat acclimation	5/118	107/33985	3.713688645837403e-5	0.0010200356709250174	8.365971024433995e-4	Glyma.07G200000/Glyma.07G200300/Glyma.07G200500/Glyma.07G200700/Glyma.08G068700	5	GO	Radicle
GO:0071215	cellular response to abscisic acid stimulus	9/118	470/33985	4.049769413101806e-5	0.0010200356709250174	8.365971024433995e-4	Glyma.02G264700/Glyma.03G163533/Glyma.04G217400/Glyma.06G148400/Glyma.07G100800/Glyma.09G139600/Glyma.10G037100/Glyma.15G007300/Glyma.16G189900	9	GO	Radicle
GO:0097306	cellular response to alcohol	9/118	470/33985	4.049769413101806e-5	0.0010200356709250174	8.365971024433995e-4	Glyma.02G264700/Glyma.03G163533/Glyma.04G217400/Glyma.06G148400/Glyma.07G100800/Glyma.09G139600/Glyma.10G037100/Glyma.15G007300/Glyma.16G189900	9	GO	Radicle
GO:0043621	protein self-association	6/118	183/33985	4.490388536875043e-5	0.0010644862237415543	8.730538703274078e-4	Glyma.04G229800/Glyma.06G014100/Glyma.07G200300/Glyma.07G200500/Glyma.07G200700/Glyma.08G068700	6	GO	Radicle
GO:0009061	anaerobic respiration	3/118	21/33985	5.184566436782191e-5	0.0010996738284332751	9.019134964817773e-4	Glyma.03G190100/Glyma.06G031100/Glyma.19G190400	3	GO	Radicle
GO:0009871	jasmonic acid and ethylene-dependent systemic resistance, ethylene mediated signaling pathway	3/118	21/33985	5.184566436782191e-5	0.0010996738284332751	9.019134964817773e-4	Glyma.05G180300/Glyma.08G137800/Glyma.18G018400	3	GO	Radicle
GO:0004867	serine-type endopeptidase inhibitor activity	3/118	25/33985	8.875372198860838e-5	0.0017883874980704588	0.0014667720370748964	Glyma.09G158600/Glyma.09G158700/Glyma.14G117700	3	GO	Radicle
GO:1902531	regulation of intracellular signal transduction	5/118	131/33985	9.730550181733355e-5	0.0018673389158278771	0.0015315251915109143	Glyma.04G217400/Glyma.05G180300/Glyma.06G148400/Glyma.08G137800/Glyma.18G018400	5	GO	Radicle
GO:0010876	lipid localization	6/118	220/33985	1.2390212652693667e-4	0.002198264855095816	0.0018029389173307728	Glyma.03G040000/Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	6	GO	Radicle
GO:0045735	nutrient reservoir activity	3/118	28/33985	1.254592845340044e-4	0.002198264855095816	0.0018029389173307728	Glyma.03G163533/Glyma.10G037100/Glyma.13G194300	3	GO	Radicle
GO:0071695	anatomical structure maturation	7/118	382/33985	3.88590529084808e-4	0.006367941522331053	0.005222759926895522	Glyma.01G119600/Glyma.03G056000/Glyma.03G163533/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.20G201000	7	GO	Radicle
GO:0009861	jasmonic acid and ethylene-dependent systemic resistance	3/118	41/33985	3.950335931967154e-4	0.006367941522331053	0.005222759926895522	Glyma.05G180300/Glyma.08G137800/Glyma.18G018400	3	GO	Radicle
GO:1901001	negative regulation of response to salt stress	3/118	42/33985	4.24347111072345e-4	0.006577380221621348	0.005394534124563415	Glyma.05G180300/Glyma.08G137800/Glyma.18G018400	3	GO	Radicle
GO:0050826	response to freezing	3/118	46/33985	5.554729914928889e-4	0.008290948724875341	0.006799942274026009	Glyma.05G004300/Glyma.19G004800/Glyma.20G196600	3	GO	Radicle
GO:0021700	developmental maturation	7/118	413/33985	6.17093033282698e-4	0.00888173187189026	0.007284481671081473	Glyma.01G119600/Glyma.03G056000/Glyma.03G163533/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.20G201000	7	GO	Radicle
IPR031107	Small heat shock protein HSP20	16/132	47/37487	2.9852011133723825e-28	3.253869213575897e-26	2.5766999083845833e-26	Glyma.02G252800/Glyma.04G054500/Glyma.07G030800/Glyma.07G200000/Glyma.07G200300/Glyma.07G200500/Glyma.07G200700/Glyma.08G068700/Glyma.08G212000/Glyma.10G176400/Glyma.13G071400/Glyma.14G063700/Glyma.14G100000/Glyma.15G264600/Glyma.16G012000/Glyma.20G213900	16	InterPro	Radicle
IPR002068	Alpha crystallin/Hsp20 domain	16/132	73/37487	9.703619702025555e-25	5.2884727376039276e-23	4.187877976663661e-23	Glyma.02G252800/Glyma.04G229800/Glyma.07G030800/Glyma.07G200000/Glyma.07G200300/Glyma.07G200500/Glyma.07G200700/Glyma.08G068700/Glyma.08G212000/Glyma.10G176400/Glyma.13G071400/Glyma.14G063700/Glyma.14G100000/Glyma.15G264600/Glyma.16G012000/Glyma.20G213900	16	InterPro	Radicle
IPR008978	HSP20-like chaperone	16/132	112/37487	1.5630357805564973e-21	5.679030002688607e-20	4.49715557914501e-20	Glyma.02G252800/Glyma.04G229800/Glyma.07G030800/Glyma.07G200000/Glyma.07G200300/Glyma.07G200500/Glyma.07G200700/Glyma.08G068700/Glyma.08G212000/Glyma.10G176400/Glyma.13G071400/Glyma.14G063700/Glyma.14G100000/Glyma.15G264600/Glyma.16G012000/Glyma.20G213900	16	InterPro	Radicle
IPR000877	Proteinase inhibitor I12, Bowman-Birk	3/132	10/37487	5.029319725432748e-6	9.495482773253597e-5	7.519358642267455e-5	Glyma.09G158600/Glyma.09G158700/Glyma.14G117700	3	InterPro	Radicle
IPR035995	Bowman-Birk type proteinase inhibitor	3/132	10/37487	5.029319725432748e-6	9.495482773253597e-5	7.519358642267455e-5	Glyma.09G158600/Glyma.09G158700/Glyma.14G117700	3	InterPro	Radicle
IPR006957	Ethylene insensitive 3	3/132	11/37487	6.897484429595517e-6	9.495482773253597e-5	7.519358642267455e-5	Glyma.05G180300/Glyma.08G137800/Glyma.18G018400	3	InterPro	Radicle
IPR023278	Ethylene insensitive 3-like protein, DNA-binding domain superfamily	3/132	11/37487	6.897484429595517e-6	9.495482773253597e-5	7.519358642267455e-5	Glyma.05G180300/Glyma.08G137800/Glyma.18G018400	3	InterPro	Radicle
IPR001471	AP2/ERF domain	8/132	283/37487	7.840306876998383e-6	9.495482773253597e-5	7.519358642267455e-5	Glyma.02G264700/Glyma.04G028100/Glyma.04G217400/Glyma.05G214400/Glyma.06G028300/Glyma.06G148400/Glyma.07G156200/Glyma.10G099800	8	InterPro	Radicle
IPR036955	AP2/ERF domain superfamily	8/132	283/37487	7.840306876998383e-6	9.495482773253597e-5	7.519358642267455e-5	Glyma.02G264700/Glyma.04G028100/Glyma.04G217400/Glyma.05G214400/Glyma.06G028300/Glyma.06G148400/Glyma.07G156200/Glyma.10G099800	8	InterPro	Radicle
